price,day_sin,day_cos,week_sin,week_cos,year_sin,year_cos,date
0.9467259282221449,-0.25881904510798975,0.965925826287603,0.9749279121562413,-0.22252093406839774,-0.6710890447904131,0.7413767557472322,1638313200.0
0.5395420574561292,-1.093975915992091e-11,1.0,-0.9749279122325285,-0.2225209337341617,0.9627115570512365,-0.2705299575277834,1638316800.0
0.3660993437854136,0.25881904510091186,0.9659258262894995,0.7818314826804937,0.6234898015923122,-0.9590315440567501,-0.28329930727787905,1638320400.0
0.18615252835204638,0.4999999999939866,0.8660254037879104,-0.43388373952629683,-0.9009688677055809,0.661177814454035,0.7502292300849027,1638324000.0
-0.2565328978684435,0.7071067811779057,0.7071067811951894,5.665657348731049e-10,1.0,-0.160514139524496,-0.9870335409765519,1638327600.0
-0.26059796147010106,0.8660254037829649,0.5000000000025524,0.43388373850538065,-0.9009688681972282,-0.3893857062950577,0.9210747916065768,1638331200.0
0.33561136677298314,0.9659258262869397,0.2588190451104658,-0.7818314819739979,0.62348980247823,0.8198452259597514,-0.5725851949456989,1638334800.0
0.738459169697231,0.9999999999999999,1.350310331151543e-11,0.9749279119803831,-0.22252093483888322,-0.9988250954933318,0.048460588241756274,1638338400.0
0.8247740201724231,0.965925826290163,-0.2588190450984359,-0.9749279124083868,-0.22252093296367623,0.8714249586509638,0.4905288385407791,1638342000.0
0.5524147588613775,0.866025403789192,-0.49999999999176675,0.7818314831732377,0.6234898009744307,-0.47672358419667565,-0.8790532545134424,1638345600.0
0.3898122147950817,0.7071067811867122,-0.7071067811863829,-0.4338837402383325,-0.9009688673626827,-0.06420817187180113,0.9979365263707313,1638349200.0
0.3342563455724308,0.5000000000047724,-0.8660254037816831,1.3568656804550898e-09,1.0,0.5854446878064142,-0.8107123518975459,1638352800.0
0.29631575195696164,0.25881904511294174,-0.9659258262862762,0.433883737793345,-0.9009688685401266,-0.9271016677519945,0.37480994870930284,1638356400.0
0.2529550735392829,1.5145322347430956e-12,-1.0,-0.7818314814812539,0.6234898030961114,0.9843791140248505,0.17606180696462917,1638360000.0
0.18520401351165974,-0.2588190450959599,-0.9659258262908264,0.9749279118045248,-0.2225209356093687,-0.7397077200131894,-0.672928294064746,1638363600.0
0.2529550735392829,-0.49999999998954675,-0.8660254037904738,-0.974927912584245,-0.22252093219319077,0.2681380862631255,0.9633804890567117,1638367200.0
0.29631575195696164,-0.7071067811845704,-0.7071067811885248,0.7818314836659817,0.6234898003565493,0.2856803305317365,-0.9583249703244083,1638370800.0
0.3931997677964629,-0.8660254037804015,-0.5000000000069923,-0.43388374095036814,-0.9009688670197843,-0.7518690493096841,0.6593124696910804,1638374400.0
0.6594614337050217,-0.9659258262856127,-0.25881904511541776,2.1471656260370748e-09,1.0,0.9874291573721564,-0.1580622003241539,1638378000.0
0.8247740201724231,-0.9999999999999999,-4.0778763863376145e-12,0.43388373708130934,-0.9009688688830249,-0.9201048536427369,-0.3916721311289299,1638381600.0
0.8311426198150192,-0.9659258262914898,0.25881904509348386,-0.78183148098851,0.6234898037139928,0.5705472217785574,0.8212647975657849,1638385200.0
0.47111348682822957,-0.8660254037844793,0.4999999999999292,0.9749279116286664,-0.22252093637985418,-0.04597970856978103,-0.9989423739134496,1638388800.0
0.29631575195696164,-0.7071067811903373,0.7071067811827578,-0.9749279127601034,-0.2225209314227053,-0.4926916387019711,0.8702039698560139,1638392400.0
-0.3580239857898232,-0.5000000000092122,0.8660254037791199,0.7818314841587256,0.623489799738668,0.8802345570946613,-0.4745388545697447,1638396000.0
0.16081363190171521,-0.25881904510383774,0.9659258262887156,-0.4338837416624038,-0.900968866676886,-0.9977739779462824,-0.06668649738328938,1638399600.0
-0.2604624593500459,-6.641220537932133e-12,1.0,2.9374655716190597e-09,1.0,0.8092558126356847,0.5874564066510447,1638403200.0
-0.3582949900299338,0.25881904509100784,0.9659258262921533,0.4338837363692737,-0.9009688692259231,-0.37250619804153284,-0.9280297044926106,1638406800.0
-0.39230602216380056,0.4999999999977093,0.8660254037857611,-0.781831480495766,0.6234898043318742,-0.17850611564377022,0.983938802303158,1638410400.0
-0.636074336143189,0.7071067811809453,0.7071067811921499,0.9749279114528082,-0.22252093715033963,0.6747633925405035,-0.7380341212215262,1638414000.0
-0.44095128326363403,0.8660254037778382,0.5000000000114321,-0.9749279129359616,-0.2225209306522198,-0.9640434784940046,0.2657445607593503,1638417600.0
-0.3580239857898232,0.9659258262880521,0.2588190451063137,0.7818314846514696,0.6234897991207866,0.9576124850800007,0.2880595917842445,1638421200.0
0.27639694030884043,0.9999999999999999,9.204564689526652e-12,-0.43388374237443944,-0.9009688663339878,-0.657443057771735,-0.753504230769643,1638424800.0
0.430191846571545,0.9659258262890504,-0.2588190451025879,3.727765517201045e-09,1.0,0.15560928588426196,0.9878186828292882,1638428400.0
0.4182676600066834,0.8660254037870427,-0.4999999999954894,0.43388373565723803,-0.9009688695688214,0.39395614014014413,-0.9191292399036596,1638432000.0
0.17639637570806863,0.7071067811939625,-0.7071067811791327,-0.781831480003022,0.6234898049497555,-0.822679303317354,0.5685057289889639,1638435600.0
-0.3580239857898232,0.5000000000010497,-0.8660254037838324,0.9749279112769499,-0.2225209379208251,0.9990534903495065,-0.043498545038527535,1638439200.0
-0.38553091616103824,0.2588190451087897,-0.9659258262873887,-0.9749279131118199,-0.22252092988173433,-0.8689776130768436,-0.49485139988815974,1638442800.0
-0.4891900380033018,1.176790884112117e-11,-1.0,0.7818314851442135,0.6234897985029052,0.47235119774071593,0.8814104299319987,1638446400.0
-0.6494890460286581,-0.2588190451001119,-0.9659258262897139,-0.43388374308647504,-0.9009688659910895,0.06916441153782937,-0.9976052747337625,1638450000.0
-0.4919000804044066,-0.49999999999326944,-0.8660254037883244,4.51806546278303e-09,1.0,-0.5894645017594745,0.8077942814636995,1638453600.0
-0.3580239857898232,-0.7071067811773202,-0.707106781195775,0.43388373494520244,-0.9009688699117198,0.9289520166640547,-0.3702001495620792,1638457200.0
0.39116723599563413,-0.8660254037825508,-0.5000000000032696,-0.7818314795102781,0.6234898055676369,-0.9834924211780732,-0.18094932297549904,1638460800.0
0.5659649708669021,-0.9659258262867253,-0.2588190451112657,0.9749279111010916,-0.2225209386913106,0.7363559700096511,0.6765943285537841,1638464400.0
0.7349361145757947,-0.9999999999999999,2.2066223565116224e-13,-0.9749279132876781,-0.22252092911124885,-0.26334939622972675,-0.9647005211491485,1638468000.0
0.7960475707207108,-0.9659258262903774,0.2588190450976359,0.7818314856369575,0.6234897978850239,-0.29043707591279777,0.9568940928520898,1638471600.0
0.7761287590725892,-0.8660254037896061,0.49999999999104955,-0.43388373708576955,-0.9009688688808769,0.7551347640715516,-0.6555695905779968,1638475200.0
0.49956893203983166,-0.7071067811872979,0.7071067811857974,-2.142215188558813e-09,1.0,-0.98820211487212,0.1531554117955656,1638478800.0
0.416912638806131,-0.5000000000054896,0.8660254037812692,0.4338837409459079,-0.9009688670219322,0.9181479565903543,0.3962377188115193,1638482400.0
0.32206115476745856,-0.2588190451137417,0.9659258262860618,-0.7818314836628951,0.6234898003604198,-0.5664607295526642,-0.8240887342238475,1638486000.0
-0.07658608243507625,-2.3426819159433564e-12,1.0,0.9749279125831435,-0.22252093219801708,0.041017113418292804,0.9991584440952451,1638489600.0
-0.27997476463800136,0.2588190450951599,0.9659258262910408,-0.9749279118056263,-0.22252093560454236,0.49700810837188436,-0.8677458961081873,1638493200.0
-0.32834902149772427,0.4999999999888296,0.8660254037908879,0.7818314814843405,0.623489803092241,-0.8825808656625928,0.4701606274096847,1638496800.0
-0.3410862207829174,0.7071067811839847,0.7071067811891104,-0.4338837377978052,-0.9009688685379786,0.9974304177905009,0.07164189881812742,1638500400.0
-0.27997476463800136,0.8660254037799874,0.5000000000077095,-1.3519152429768281e-09,1.0,-0.8063277675347855,-0.5914689605569924,1638504000.0
-0.15219626542590392,0.9659258262891647,0.25881904510216164,0.4338837402338723,-0.9009688673648305,0.36789181771234847,0.9298685984913697,1638507600.0
0.2136594587232614,0.9999999999999999,4.906026067537875e-12,-0.7818314831701512,0.6234898009783012,0.18339141434692224,-0.9830399733194146,1638511200.0
0.41718364304624167,0.9659258262917042,-0.25881904509268394,0.9749279124072853,-0.22252093296850256,-0.6784210911537065,0.7346732764146349,1638514800.0
0.3945547889970153,0.8660254037848935,-0.49999999999921196,-0.9749279119814847,-0.22252093483405688,0.9653516130923523,-0.2609526069998029,1638518400.0
0.07571830050702046,0.707106781190923,-0.7071067811821722,0.7818314819770844,0.6234898024743596,-0.9561697979374003,-0.29281276869759526,1638522000.0
-0.14935072090474363,0.5000000000099294,-0.8660254037787057,-0.43388373850984086,-0.9009688681950804,0.6536920793151275,0.756760639463143,1638525600.0
-0.2278064484167316,0.2588190451046376,-0.9659258262885012,-5.616152973948431e-10,1.0,-0.15070059273475647,-0.9885794512073336,1638529200.0
-0.29067943212236574,7.469370219132395e-12,-1.0,0.4338837395218366,-0.9009688677077289,-0.3985168534968677,0.9171610095719049,1638532800.0
-0.3410862207829174,-0.2588190450902079,-0.9659258262923677,-0.7818314826774072,0.6234898015961825,0.8254930818554191,-0.5644122357008591,1638536400.0
-0.26059796147010106,-0.4999999999969921,-0.8660254037861751,0.9749279122314269,-0.22252093373898804,-0.9992572345229344,0.03853542855059077,1638540000.0
0.04523032349459002,-0.7071067811803596,-0.7071067811927355,-0.9749279121573429,-0.22252093406357143,0.8665088263169799,0.49916175125380935,1638543600.0
0.5253143348503282,-0.8660254037847002,-0.49999999999954703,0.7818314824698284,0.6234898018564782,-0.4679671566785151,-0.8837458572860333,1638547200.0
0.7282965106930875,-0.9659258262878377,-0.2588190451071136,-0.4338837392218765,-0.900968867852182,-0.07411894440626074,0.9972494081623221,1638550800.0
0.7144752944474518,-0.9999999999999999,-1.0032714370726913e-11,2.2868464818714194e-10,1.0,0.5934697710548724,-0.8048562796202048,1638554400.0
0.7129847711268448,-0.9659258262892648,0.258819045101788,0.43388373880980097,-0.9009688680506271,-0.9307794444924533,0.3655812162985399,1638558000.0
0.5979434711999404,-0.8660254037874568,0.4999999999947721,-0.7818314821846633,0.6234898022140639,0.9825814615596774,0.18583237446486087,1638561600.0
0.2636597410236473,-0.7071067811945481,0.7071067811785471,0.9749279120555686,-0.22252093450947352,-0.7329860509733108,-0.6802436689000134,1638565200.0
-0.034580425217949934,-0.5000000000017669,0.8660254037834184,-0.9749279123332012,-0.22252093329308595,0.2585542080786781,0.9659967502454695,1638568800.0
0.28859213111381266,-0.25881904510958964,0.9659258262871744,0.7818314829625723,0.6234898012385969,0.29518665526116866,-0.9554396048708281,1638572400.0
0.037506702651441064,-1.2596058522321433e-11,1.0,-0.43388373993391216,-0.9009688675092837,-0.7583818466103396,0.6518105359166048,1638576000.0
-0.2402726434618141,0.25881904509931203,0.9659258262899282,1.018984593769127e-09,1.0,0.9889506894365762,-0.1482448443046859,1638579600.0
-0.46385114155297064,0.49999999999255224,0.8660254037887385,0.43388373809776537,-0.9009688683935254,-0.9161684051213552,-0.4007935297099894,1638583200.0
-0.46371563943291555,0.7071067811870243,0.7071067811860708,-0.7818314816919193,0.6234898028319453,0.5623602604537932,0.826892337286023,1638586800.0
-0.4802468980796556,0.8660254037821367,0.5000000000039869,0.9749279118797104,-0.22252093527995898,-0.03605350620903206,-0.9993498610046612,1638590400.0
-0.42862059033860667,0.9659258262865109,0.25881904511206566,-0.9749279125090594,-0.22252093252260047,-0.5013123148453618,0.8652664115660476,1638594000.0
-0.19284690144247785,0.9999999999999999,6.074874455490987e-13,0.7818314834553163,0.6234898006207155,0.8849053973976236,-0.4657707994889263,1638597600.0
0.02395649064591642,0.9659258262905916,-0.25881904509683595,-0.43388374064594776,-0.9009688671663855,-0.9970622469997247,-0.07659553255810607,1638601200.0
0.15173498985801387,0.8660254037900201,-0.4999999999903323,1.809284539351112e-09,1.0,0.8033798270727474,0.5954669205359459,1638604800.0
0.1547160364992293,0.7071067811878834,-0.7071067811852118,0.4338837373857297,-0.9009688687364238,-0.36326836000685625,-0.9316845488779606,1638608400.0
0.11514941744309712,0.5000000000062067,-0.866025403780855,-0.7818314811991753,0.6234898034498266,-0.1882721880435383,0.9821168887710355,1638612000.0
0.14482438173519604,0.2588190451145417,-0.9659258262858476,0.9749279117038521,-0.22252093605044446,0.6820620503798311,-0.7312943042521669,1638615600.0
0.037506702651441064,3.1708315971436176e-12,-0.9999999999999999,-0.9749279126849177,-0.222520931752115,-0.9666359285693182,0.2561542144859852,1638619200.0
-0.006802490606624652,-0.25881904509436,-0.965925826291255,0.7818314839480602,0.623489800002834,0.9547035182258644,0.29755872073786854,1638622800.0
-0.12509584141485464,-0.49999999998811245,-0.8660254037913018,-0.4338837413579834,-0.9009688668234872,-0.6499249716359939,-0.7599983758166544,1638626400.0
0.037506702651441064,-0.7071067811833992,-0.7071067811896959,2.599584484933097e-09,1.0,0.14578818119325587,0.989315827339461,1638630000.0
0.32273866536773493,-0.8660254037795734,-0.5000000000084267,0.43388373667369406,-0.900968869079322,0.4030677338340185,-0.915170149175501,1638633600.0
0.416912638806131,-0.9659258262889503,-0.2588190451029616,-0.7818314807064314,0.623489804067708,-0.8282864921466717,0.5603048160843894,1638637200.0
0.3898122147950817,-0.9999999999999999,-5.734175748738136e-12,0.9749279115279939,-0.22252093682092994,0.999436322986424,-0.033571361238065645,1638640800.0
0.30756242792154725,-0.9659258262919186,0.25881904509188397,-0.9749279128607761,-0.2225209309816295,-0.8640186592863086,-0.5034597862839589,1638644400.0
0.3898122147950817,-0.8660254037853077,0.4999999999984948,0.7818314844408042,0.6234897993849527,0.4635715689773939,0.886059479062121,1638648000.0
0.14902494745690872,-0.7071067811915085,0.7071067811815867,-0.43388374207001906,-0.9009688664805888,0.07907164846111832,-0.9968689354221252,1638651600.0
-0.024146761973696206,-0.5000000000106466,0.8660254037782917,3.389884430515082e-09,1.0,-0.5974603970552042,0.8018984187231185,1638655200.0
-0.5939331768060071,-0.2588190451054376,0.9659258262882869,0.4338837359616584,-0.9009688694222203,0.9325839062344361,-0.36095326267055744,1638658800.0
-1.5480036041149974,-8.297519900332655e-12,1.0,-0.7818314802136874,0.6234898046855895,-0.9816462577321124,-0.19071084049035936,1638662400.0
-1.8595229781220086,0.258819045089408,0.9659258262925821,0.9749279113521355,-0.22252093759141542,0.7295980463695888,0.6838762247173676,1638666000.0
-2.835138242519783,0.4999999999962749,0.8660254037865892,-0.9749279130366343,-0.22252093021114402,-0.2537526405761548,-0.9672691442409548,1638669600.0
-2.9028893025474063,0.7071067811797741,0.707106781193321,0.7818314849335481,0.6234897987670713,-0.29992895094030303,0.9539615424050645,1638673200.0
-2.9344612965202788,0.8660254037842859,0.5000000000002642,-0.4338837427820547,-0.9009688661376906,0.7616102169582962,-0.6480353982806317,1638676800.0
-2.9196915654342566,0.9659258262876235,0.2588190451079136,4.180184376097067e-09,1.0,-0.9896748626285403,0.14333061878461187,1638680400.0
-2.835138242519783,0.9999999999999999,1.0860864051927174e-11,0.43388373524962276,-0.9009688697651186,0.9141662479848901,0.40533945162693963,1638684000.0
-1.886623402133058,0.9659258262894791,-0.2588190451009881,-0.7818314797209435,0.6234898053034708,-0.5582459154638963,-0.829675537706082,1638687600.0
-1.784996812091623,0.8660254037878709,-0.499999999994055,0.9749279111762772,-0.2225209383619009,0.031089009414226546,0.9995166199186697,1638691200.0
-1.8527478721192463,0.7071067811951337,-0.7071067811779616,-0.9749279132124926,-0.22252092944065857,0.5056041519202538,-0.8627655774084875,1638694800.0
