price,day_sin,day_cos,week_sin,week_cos,year_sin,year_cos,date
-1.0385955035302197,-0.25881904510322995,0.9659258262888785,-0.7818314799245275,0.6234898050481845,-0.8951666742995044,0.4457315618436334,1609455600.0
-1.0694372380954893,-6.012051295853984e-12,1.0,0.9749279112489355,-0.22252093804356407,0.9950852226444519,0.09902221808584862,1609459200.0
-1.1098307038880622,0.25881904509161563,0.9659258262919905,-0.9749279131398343,-0.2225209297589954,-0.7897709346960367,-0.6134018835228244,1609462800.0
-1.1809508231467802,0.4999999999982541,0.8660254037854465,0.7818314852227081,0.6234897984044763,0.34220199687853536,0.9396264115766133,1609466400.0
-1.200514609997884,0.7071067811813901,0.707106781191705,-0.4338837431999029,-0.9009688659364655,0.2103341174758901,-0.9776295612478372,1609470000.0
-1.2033916374759877,0.8660254037781527,0.5000000000108872,4.6439608682072925e-09,1.0,-0.6983522611224272,0.7157542311332805,1609473600.0
-1.2028162319803668,0.965925826288215,0.25881904510570597,0.43388373483177456,-0.9009688699663437,0.972157554910933,-0.23432816397009684,1609477200.0
-1.2033916374759877,0.9999999999999999,8.5753954474485e-12,-0.7818314794317835,0.6234898056660658,-0.9477628543101047,-0.31897581724946406,1609480800.0
-1.2033916374759877,0.9659258262888876,-0.25881904510319564,0.9749279110730773,-0.22252093881404952,0.6326509994681763,0.7744370296363144,1609484400.0
-1.2033916374759877,0.8660254037867281,-0.4999999999960343,-0.9749279133156925,-0.22252092898850992,-0.1234795258547814,-0.9923471200616638,1609488000.0
-1.1918835275635735,0.7071067811935176,-0.7071067811795776,0.781831481070091,0.6234898036116934,-0.42356810654695615,0.9058642608670607,1609491600.0
-1.1918835275635735,0.5000000000005048,-0.866025403784147,-0.4338837371991974,-0.9009688688262529,0.8406902897684163,-0.5415162386199477,1609495200.0
-1.1918835275635735,0.258819045108182,-0.9659258262875515,-2.0163197831345502e-09,1.0,-0.9999387997095435,0.011063310329085382,1609498800.0
-1.1918835275635735,1.113873959904302e-11,-1.0,0.4338837408324801,-0.9009688670765562,0.8524656852012447,0.5227831821648171,1609502400.0
-1.2028162319803668,-0.2588190451007196,-0.9659258262895511,-0.7818314835844007,0.6234898004588488,-0.4435069079421167,-0.8962709537899922,1609506000.0
-1.2154751528840222,-0.4999999999938143,-0.8660254037880099,0.9749279125551291,-0.22252093232075604,-0.1014933543539576,0.9948362171845081,1609509600.0
